"Time","yolo-server-6b58946cb4-5922k / default / PKG","yolo-server-99847bd7d-pfn7h / default / PKG","yolo-server-6b58946cb4-5922k / default / DRAM","yolo-server-99847bd7d-pfn7h / default / DRAM","yolo-server-6b58946cb4-5922k / default / OTHER","yolo-server-99847bd7d-pfn7h / default / OTHER","yolo-server-6b58946cb4-5922k / default / GPU","yolo-server-99847bd7d-pfn7h / default / GPU"
2024-08-07 23:18:50,,0.180,,0,,0,,0
2024-08-07 23:19:00,,0.180,,0,,0,,0
2024-08-07 23:19:10,,0.184,,0,,0,,0
2024-08-07 23:19:20,,0.184,,0,,0,,0
2024-08-07 23:19:30,,0.184,,0,,0,,0
2024-08-07 23:19:40,,0.172,,0,,0,,0
2024-08-07 23:19:50,,0.172,,0,,0,,0
2024-08-07 23:20:00,,0.172,,0,,0,,0
2024-08-07 23:20:10,,0.192,,0,,0,,0
2024-08-07 23:20:20,,0.192,,0,,0,,0
2024-08-07 23:20:30,,0.192,,0,,0,,0
2024-08-07 23:20:40,,0.181,,0,,0,,0
2024-08-07 23:20:50,,0.181,,0,,0,,0
2024-08-07 23:21:00,,0.181,,0,,0,,0
2024-08-07 23:21:10,,0.169,,0,,0,,0
2024-08-07 23:21:20,,0.169,,0,,0,,0
2024-08-07 23:21:30,,0.169,,0,,0,,0
2024-08-07 23:21:40,,0.180,,0,,0,,0
2024-08-07 23:21:50,,0.180,,0,,0,,0
2024-08-07 23:22:00,,0.180,,0,,0,,0
2024-08-07 23:22:10,,0.174,,0,,0,,0
2024-08-07 23:22:20,,0.174,,0,,0,,0
2024-08-07 23:22:30,,0.174,,0,,0,,0
2024-08-07 23:22:40,,0.175,,0,,0,,0
2024-08-07 23:22:50,,0.175,,0,,0,,0
2024-08-07 23:23:00,,0.175,,0,,0,,0
2024-08-07 23:23:10,,0.160,,0,,0,,0
2024-08-07 23:23:20,,0.160,,0,,0,,0
2024-08-07 23:23:30,,0.160,,0,,0,,0
2024-08-07 23:23:40,,0.112,,0,,0,,0
2024-08-07 23:23:50,,0.112,,0,,0,,0
2024-08-07 23:24:00,,0.112,,0,,0,,0
2024-08-07 23:24:10,,0.145,,0,,0,,0
2024-08-07 23:24:20,,0.145,,0,,0,,0
2024-08-07 23:24:30,,0.145,,0,,0,,0
2024-08-07 23:24:40,,0.152,,0,,0,,0
2024-08-07 23:24:50,,0.152,,0,,0,,0
2024-08-07 23:25:00,,0.152,,0,,0,,0
2024-08-07 23:25:10,,0.125,,0,,0,,0
2024-08-07 23:25:20,,0.125,,0,,0,,0
2024-08-07 23:25:30,,0.125,,0,,0,,0
2024-08-07 23:25:40,,0.169,,0,,0,,0
2024-08-07 23:25:50,,0.169,,0,,0,,0
2024-08-07 23:26:00,,0.169,,0,,0,,0
2024-08-07 23:26:10,,0.0691,,0,,0,,0
2024-08-07 23:26:20,,0.0691,,0,,0,,0
2024-08-07 23:26:30,,0.0691,,0,,0,,0
2024-08-07 23:26:40,,0.191,,0,,0,,0
2024-08-07 23:26:50,,0.191,,0,,0,,0
2024-08-07 23:27:00,,0.191,,0,,0,,0
2024-08-07 23:27:10,,0.170,,0,,0,,0
2024-08-07 23:27:20,,0.170,,0,,0,,0
2024-08-07 23:27:30,,0.170,,0,,0,,0
2024-08-07 23:27:40,,0.175,,0,,0,,0
2024-08-07 23:27:50,,0.175,,0,,0,,0
2024-08-07 23:28:00,,0.175,,0,,0,,0
2024-08-07 23:28:10,,0.180,,0,,0,,0
2024-08-07 23:28:20,,0.180,,0,,0,,0
2024-08-07 23:28:30,,0.180,,0,,0,,0
2024-08-07 23:28:40,,0.181,,0,,0,,0
2024-08-07 23:28:50,,0.181,,0,,0,,0
2024-08-07 23:29:00,,0.181,,0,,0,,0
2024-08-07 23:29:10,,0.181,,0,,0,,0
2024-08-07 23:29:20,,0.181,,0,,0,,0
2024-08-07 23:29:30,,0.181,,0,,0,,0
2024-08-07 23:29:40,,0.190,,0,,0,,0
2024-08-07 23:29:50,,0.190,,0,,0,,0
2024-08-07 23:30:00,,0.190,,0,,0,,0
2024-08-07 23:30:10,,0.192,,0,,0,,0
2024-08-07 23:30:20,,0.192,,0,,0,,0
2024-08-07 23:30:30,,0.192,,0,,0,,0
2024-08-07 23:30:40,,0.185,,0,,0,,0
2024-08-07 23:30:50,,0.185,,0,,0,,0
2024-08-07 23:31:00,,0.185,,0,,0,,0
2024-08-07 23:31:10,,0.174,,0,,0,,0
2024-08-07 23:31:20,,0.174,,0,,0,,0
2024-08-07 23:31:30,,0.174,,0,,0,,0
2024-08-07 23:31:40,,0.0898,,0,,0,,0
2024-08-07 23:31:50,,0.0898,,0,,0,,0
2024-08-07 23:32:00,,0.0898,,0,,0,,0
2024-08-07 23:32:10,,0.176,,0,,0,,0
2024-08-07 23:32:20,,0.176,,0,,0,,0
2024-08-07 23:32:30,,0.176,,0,,0,,0
2024-08-07 23:32:40,,0.0875,,0,,0,,0
2024-08-07 23:32:50,,0.0875,,0,,0,,0
2024-08-07 23:33:00,,0.0875,,0,,0,,0
2024-08-07 23:33:10,,0.0750,,0,,0,,0
2024-08-07 23:33:20,,0.0750,,0,,0,,0
2024-08-07 23:33:30,,0.0750,,0,,0,,0
2024-08-07 23:34:40,0.132,,0,,0,,0,
2024-08-07 23:34:50,0.132,,0,,0,,0,
2024-08-07 23:35:00,0.132,,0,,0,,0,
2024-08-07 23:35:10,0.131,,0,,0,,0,
2024-08-07 23:35:20,0.131,,0,,0,,0,
2024-08-07 23:35:30,0.131,,0,,0,,0,
2024-08-07 23:35:40,10.3,,0,,0,,0,
2024-08-07 23:35:50,10.3,,0,,0,,0,
2024-08-07 23:36:00,10.3,,0,,0,,0,
2024-08-07 23:36:10,31.2,,0,,0,,0,
2024-08-07 23:36:20,31.2,,0,,0,,0,
2024-08-07 23:36:30,31.2,,0,,0,,0,
2024-08-07 23:36:40,31.1,,0,,0,,0,
2024-08-07 23:36:50,31.1,,0,,0,,0,
2024-08-07 23:37:00,31.1,,0,,0,,0,
2024-08-07 23:37:10,30.3,,0,,0,,0,
2024-08-07 23:37:20,30.3,,0,,0,,0,
2024-08-07 23:37:30,30.3,,0,,0,,0,
2024-08-07 23:37:40,31.7,,0,,0,,0,
2024-08-07 23:37:50,31.7,,0,,0,,0,
2024-08-07 23:38:00,31.7,,0,,0,,0,
2024-08-07 23:38:10,32.1,,0,,0,,0,
2024-08-07 23:38:20,32.1,,0,,0,,0,
2024-08-07 23:38:30,32.1,,0,,0,,0,
2024-08-07 23:38:40,31.1,,0,,0,,0,
2024-08-07 23:38:50,31.1,,0,,0,,0,
2024-08-07 23:39:00,31.1,,0,,0,,0,
2024-08-07 23:39:10,31.2,,0,,0,,0,
2024-08-07 23:39:20,31.2,,0,,0,,0,
2024-08-07 23:39:30,31.2,,0,,0,,0,
2024-08-07 23:39:40,31.6,,0,,0,,0,
2024-08-07 23:39:50,31.6,,0,,0,,0,
2024-08-07 23:40:00,31.6,,0,,0,,0,
2024-08-07 23:40:10,30.8,,0,,0,,0,
2024-08-07 23:40:20,30.8,,0,,0,,0,
2024-08-07 23:40:30,30.8,,0,,0,,0,
2024-08-07 23:40:40,31.2,,0,,0,,0,
2024-08-07 23:40:50,31.2,,0,,0,,0,
2024-08-07 23:41:00,31.2,,0,,0,,0,
2024-08-07 23:41:10,32.2,,0,,0,,0,
2024-08-07 23:41:20,32.2,,0,,0,,0,
2024-08-07 23:41:30,32.2,,0,,0,,0,
2024-08-07 23:41:40,31.1,,0,,0,,0,
2024-08-07 23:41:50,31.1,,0,,0,,0,
2024-08-07 23:42:00,31.1,,0,,0,,0,
2024-08-07 23:42:10,32.4,,0,,0,,0,
2024-08-07 23:42:20,32.4,,0,,0,,0,
2024-08-07 23:42:30,32.4,,0,,0,,0,
2024-08-07 23:42:40,32.4,,0,,0,,0,
2024-08-07 23:42:50,32.4,,0,,0,,0,
2024-08-07 23:43:00,32.4,,0,,0,,0,
2024-08-07 23:43:10,31.8,,0,,0,,0,
2024-08-07 23:43:20,31.8,,0,,0,,0,
2024-08-07 23:43:30,31.8,,0,,0,,0,
2024-08-07 23:43:40,32.3,,0,,0,,0,
2024-08-07 23:43:50,32.3,,0,,0,,0,
2024-08-07 23:44:00,32.3,,0,,0,,0,
2024-08-07 23:44:10,31.6,,0,,0,,0,
2024-08-07 23:44:20,31.6,,0,,0,,0,
2024-08-07 23:44:30,31.6,,0,,0,,0,
2024-08-07 23:44:40,32.3,,0,,0,,0,
2024-08-07 23:44:50,32.3,,0,,0,,0,
2024-08-07 23:45:00,32.3,,0,,0,,0,
2024-08-07 23:45:10,31.2,,0,,0,,0,
2024-08-07 23:45:20,31.2,,0,,0,,0,
2024-08-07 23:45:30,31.2,,0,,0,,0,
2024-08-07 23:45:40,24.1,,0,,0,,0,
2024-08-07 23:45:50,24.1,,0,,0,,0,
2024-08-07 23:46:00,24.1,,0,,0,,0,
2024-08-07 23:46:10,0,,0,,0,,0,
2024-08-07 23:46:20,0,,0,,0,,0,
2024-08-07 23:46:30,0,,0,,0,,0,
2024-08-07 23:46:40,0,,0,,0,,0,
2024-08-07 23:46:50,0,,0,,0,,0,
2024-08-07 23:47:00,0,,0,,0,,0,
2024-08-07 23:47:10,0,,0,,0,,0,
2024-08-07 23:47:20,0,,0,,0,,0,
2024-08-07 23:47:30,0,,0,,0,,0,
2024-08-07 23:47:40,0,,0,,0,,0,
2024-08-07 23:47:50,0,,0,,0,,0,
2024-08-07 23:48:00,0,,0,,0,,0,
2024-08-07 23:48:10,0,,0,,0,,0,
2024-08-07 23:48:20,0,,0,,0,,0,
2024-08-07 23:48:30,0,,0,,0,,0,
2024-08-07 23:48:40,15.9,,0,,0,,0,
2024-08-07 23:48:50,15.9,,0,,0,,0,
2024-08-07 23:49:00,15.9,,0,,0,,0,
2024-08-07 23:49:10,61.5,,0,,0,,0,
2024-08-07 23:49:20,61.5,,0,,0,,0,
2024-08-07 23:49:30,61.5,,0,,0,,0,
2024-08-07 23:49:40,64.3,,0,,0,,0,
2024-08-07 23:49:50,64.3,,0,,0,,0,
2024-08-07 23:50:00,64.3,,0,,0,,0,
2024-08-07 23:50:10,64.1,,0,,0,,0,
2024-08-07 23:50:20,64.1,,0,,0,,0,
2024-08-07 23:50:30,64.1,,0,,0,,0,
2024-08-07 23:50:40,63.6,,0,,0,,0,
2024-08-07 23:50:50,63.6,,0,,0,,0,
2024-08-07 23:51:00,63.6,,0,,0,,0,
2024-08-07 23:51:10,59.8,,0,,0,,0,
2024-08-07 23:51:20,59.8,,0,,0,,0,
2024-08-07 23:51:30,59.8,,0,,0,,0,
2024-08-07 23:51:40,52.0,,0,,0,,0,
2024-08-07 23:51:50,52.0,,0,,0,,0,
2024-08-07 23:52:00,52.0,,0,,0,,0,
2024-08-07 23:52:10,51.4,,0,,0,,0,
2024-08-07 23:52:20,51.4,,0,,0,,0,
2024-08-07 23:52:30,51.4,,0,,0,,0,
2024-08-07 23:52:40,52.2,,0,,0,,0,
2024-08-07 23:52:50,52.2,,0,,0,,0,
2024-08-07 23:53:00,52.2,,0,,0,,0,
2024-08-07 23:53:10,51.3,,0,,0,,0,
2024-08-07 23:53:20,51.3,,0,,0,,0,
2024-08-07 23:53:30,51.3,,0,,0,,0,
2024-08-07 23:53:40,51.0,,0,,0,,0,
2024-08-07 23:53:50,51.0,,0,,0,,0,
2024-08-07 23:54:00,51.0,,0,,0,,0,
2024-08-07 23:54:10,51.4,,0,,0,,0,
2024-08-07 23:54:20,51.4,,0,,0,,0,
2024-08-07 23:54:30,51.4,,0,,0,,0,
2024-08-07 23:54:40,51.7,,0,,0,,0,
2024-08-07 23:54:50,51.7,,0,,0,,0,
2024-08-07 23:55:00,51.7,,0,,0,,0,
2024-08-07 23:55:10,50.8,,0,,0,,0,
2024-08-07 23:55:20,50.8,,0,,0,,0,
2024-08-07 23:55:30,50.8,,0,,0,,0,
2024-08-07 23:55:40,52.1,,0,,0,,0,
2024-08-07 23:55:50,52.1,,0,,0,,0,
2024-08-07 23:56:00,52.1,,0,,0,,0,
2024-08-07 23:56:10,51.4,,0,,0,,0,
2024-08-07 23:56:20,51.4,,0,,0,,0,
2024-08-07 23:56:30,51.4,,0,,0,,0,
2024-08-07 23:56:40,52.0,,0,,0,,0,
2024-08-07 23:56:50,52.0,,0,,0,,0,
2024-08-07 23:57:00,52.0,,0,,0,,0,
2024-08-07 23:57:10,50.9,,0,,0,,0,
2024-08-07 23:57:20,50.9,,0,,0,,0,
2024-08-07 23:57:30,50.9,,0,,0,,0,
2024-08-07 23:57:40,52.5,,0,,0,,0,
2024-08-07 23:57:50,52.5,,0,,0,,0,
2024-08-07 23:58:00,52.5,,0,,0,,0,
2024-08-07 23:58:10,51.3,,0,,0,,0,
2024-08-07 23:58:20,51.3,,0,,0,,0,
2024-08-07 23:58:30,51.3,,0,,0,,0,
2024-08-07 23:58:40,39.3,,0,,0,,0,
2024-08-07 23:58:50,39.3,,0,,0,,0,
2024-08-07 23:59:00,39.3,,0,,0,,0,
2024-08-07 23:59:10,0,,0,,0,,0,
2024-08-07 23:59:20,0,,0,,0,,0,
2024-08-07 23:59:30,0,,0,,0,,0,
2024-08-07 23:59:40,0,,0,,0,,0,
2024-08-07 23:59:50,0,,0,,0,,0,
2024-08-08 00:00:00,0,,0,,0,,0,
2024-08-08 00:00:10,0,,0,,0,,0,
2024-08-08 00:00:20,0,,0,,0,,0,
2024-08-08 00:00:30,0,,0,,0,,0,
2024-08-08 00:00:40,0.0552,,0,,0,,0,
2024-08-08 00:00:50,0.0552,,0,,0,,0,
2024-08-08 00:01:00,0.0552,,0,,0,,0,
2024-08-08 00:01:10,0.125,,0,,0,,0,
2024-08-08 00:01:20,0.125,,0,,0,,0,
2024-08-08 00:01:30,0.125,,0,,0,,0,
2024-08-08 00:01:40,20.7,,0,,0,,0,
2024-08-08 00:01:50,20.7,,0,,0,,0,
2024-08-08 00:02:00,20.7,,0,,0,,0,
2024-08-08 00:02:10,76.4,,0,,0,,0,
2024-08-08 00:02:20,76.4,,0,,0,,0,
2024-08-08 00:02:30,76.4,,0,,0,,0,
2024-08-08 00:02:40,74.5,,0,,0,,0,
2024-08-08 00:02:50,74.5,,0,,0,,0,
2024-08-08 00:03:00,74.5,,0,,0,,0,
2024-08-08 00:03:10,69.5,,0,,0,,0,
2024-08-08 00:03:20,69.5,,0,,0,,0,
2024-08-08 00:03:30,69.5,,0,,0,,0,
2024-08-08 00:03:40,55.3,,0,,0,,0,
2024-08-08 00:03:50,55.3,,0,,0,,0,
2024-08-08 00:04:00,55.3,,0,,0,,0,
2024-08-08 00:04:10,51.8,,0,,0,,0,
2024-08-08 00:04:20,51.8,,0,,0,,0,
2024-08-08 00:04:30,51.8,,0,,0,,0,
2024-08-08 00:04:40,52.1,,0,,0,,0,
2024-08-08 00:04:50,52.1,,0,,0,,0,
2024-08-08 00:05:00,52.1,,0,,0,,0,
2024-08-08 00:05:10,52.3,,0,,0,,0,
2024-08-08 00:05:20,52.3,,0,,0,,0,
2024-08-08 00:05:30,52.3,,0,,0,,0,
2024-08-08 00:05:40,52.2,,0,,0,,0,
2024-08-08 00:05:50,52.2,,0,,0,,0,
2024-08-08 00:06:00,52.2,,0,,0,,0,
2024-08-08 00:06:10,51.1,,0,,0,,0,
2024-08-08 00:06:20,51.1,,0,,0,,0,
2024-08-08 00:06:30,51.1,,0,,0,,0,
2024-08-08 00:06:40,52.5,,0,,0,,0,
2024-08-08 00:06:50,52.5,,0,,0,,0,
2024-08-08 00:07:00,52.5,,0,,0,,0,
2024-08-08 00:07:10,51.4,,0,,0,,0,
2024-08-08 00:07:20,51.4,,0,,0,,0,
2024-08-08 00:07:30,51.4,,0,,0,,0,
2024-08-08 00:07:40,51.9,,0,,0,,0,
2024-08-08 00:07:50,51.9,,0,,0,,0,
2024-08-08 00:08:00,51.9,,0,,0,,0,
2024-08-08 00:08:10,51.4,,0,,0,,0,
2024-08-08 00:08:20,51.4,,0,,0,,0,
2024-08-08 00:08:30,51.4,,0,,0,,0,
2024-08-08 00:08:40,52.4,,0,,0,,0,
2024-08-08 00:08:50,52.4,,0,,0,,0,
2024-08-08 00:09:00,52.4,,0,,0,,0,
2024-08-08 00:09:10,52.3,,0,,0,,0,
2024-08-08 00:09:20,52.3,,0,,0,,0,
2024-08-08 00:09:30,52.3,,0,,0,,0,
2024-08-08 00:09:40,52.2,,0,,0,,0,
2024-08-08 00:09:50,52.2,,0,,0,,0,
2024-08-08 00:10:00,52.2,,0,,0,,0,
2024-08-08 00:10:10,52.3,,0,,0,,0,
2024-08-08 00:10:20,52.3,,0,,0,,0,
2024-08-08 00:10:30,52.3,,0,,0,,0,
2024-08-08 00:10:40,52.3,,0,,0,,0,
2024-08-08 00:10:50,52.3,,0,,0,,0,
2024-08-08 00:11:00,52.3,,0,,0,,0,
2024-08-08 00:11:10,51.4,,0,,0,,0,
2024-08-08 00:11:20,51.4,,0,,0,,0,
2024-08-08 00:11:30,51.4,,0,,0,,0,
2024-08-08 00:11:40,40.1,,0,,0,,0,
2024-08-08 00:11:50,40.1,,0,,0,,0,
2024-08-08 00:12:00,40.1,,0,,0,,0,
2024-08-08 00:12:10,0.196,,0,,0,,0,
2024-08-08 00:12:20,0.196,,0,,0,,0,
2024-08-08 00:12:30,0.196,,0,,0,,0,
2024-08-08 00:12:40,0.166,,0,,0,,0,
2024-08-08 00:12:50,0.166,,0,,0,,0,
2024-08-08 00:13:00,0.166,,0,,0,,0,
2024-08-08 00:13:10,0.194,,0,,0,,0,
2024-08-08 00:13:20,0.194,,0,,0,,0,
2024-08-08 00:13:30,0.194,,0,,0,,0,
2024-08-08 00:13:40,0.121,,0,,0,,0,
2024-08-08 00:13:50,0.121,,0,,0,,0,
2024-08-08 00:14:00,0.121,,0,,0,,0,
2024-08-08 00:14:10,0.0236,,0,,0,,0,
2024-08-08 00:14:20,0.0236,,0,,0,,0,
2024-08-08 00:14:30,0.0236,,0,,0,,0,
2024-08-08 00:14:40,25.6,,0,,0,,0,
2024-08-08 00:14:50,25.6,,0,,0,,0,
2024-08-08 00:15:00,25.6,,0,,0,,0,
2024-08-08 00:15:10,104,,0,,0,,0,
2024-08-08 00:15:20,104,,0,,0,,0,
2024-08-08 00:15:30,104,,0,,0,,0,
2024-08-08 00:15:40,74.8,,0,,0,,0,
2024-08-08 00:15:50,74.8,,0,,0,,0,
2024-08-08 00:16:00,74.8,,0,,0,,0,
2024-08-08 00:16:10,61.2,,0,,0,,0,
2024-08-08 00:16:20,61.2,,0,,0,,0,
2024-08-08 00:16:30,61.2,,0,,0,,0,
2024-08-08 00:16:40,52.3,,0,,0,,0,
2024-08-08 00:16:50,52.3,,0,,0,,0,
2024-08-08 00:17:00,52.3,,0,,0,,0,
2024-08-08 00:17:10,52.0,,0,,0,,0,
2024-08-08 00:17:20,52.0,,0,,0,,0,
2024-08-08 00:17:30,52.0,,0,,0,,0,
2024-08-08 00:17:40,52.2,,0,,0,,0,
2024-08-08 00:17:50,52.2,,0,,0,,0,
2024-08-08 00:18:00,52.2,,0,,0,,0,
2024-08-08 00:18:10,52.2,,0,,0,,0,
2024-08-08 00:18:20,52.2,,0,,0,,0,
2024-08-08 00:18:30,52.2,,0,,0,,0,
2024-08-08 00:18:40,52.0,,0,,0,,0,
2024-08-08 00:18:50,52.0,,0,,0,,0,
2024-08-08 00:19:00,52.0,,0,,0,,0,
2024-08-08 00:19:10,52.3,,0,,0,,0,
2024-08-08 00:19:20,52.3,,0,,0,,0,
2024-08-08 00:19:30,52.3,,0,,0,,0,
2024-08-08 00:19:40,52.2,,0,,0,,0,
2024-08-08 00:19:50,52.2,,0,,0,,0,
2024-08-08 00:20:00,52.2,,0,,0,,0,
2024-08-08 00:20:10,52.1,,0,,0,,0,
2024-08-08 00:20:20,52.1,,0,,0,,0,
2024-08-08 00:20:30,52.1,,0,,0,,0,
2024-08-08 00:20:40,52.1,,0,,0,,0,
2024-08-08 00:20:50,52.1,,0,,0,,0,
2024-08-08 00:21:00,52.1,,0,,0,,0,
2024-08-08 00:21:10,51.7,,0,,0,,0,
2024-08-08 00:21:20,51.7,,0,,0,,0,
2024-08-08 00:21:30,51.7,,0,,0,,0,
2024-08-08 00:21:40,51.9,,0,,0,,0,
2024-08-08 00:21:50,51.9,,0,,0,,0,
2024-08-08 00:22:00,51.9,,0,,0,,0,
2024-08-08 00:22:10,51.3,,0,,0,,0,
2024-08-08 00:22:20,51.3,,0,,0,,0,
2024-08-08 00:22:30,51.3,,0,,0,,0,
2024-08-08 00:22:40,51.7,,0,,0,,0,
2024-08-08 00:22:50,51.7,,0,,0,,0,
2024-08-08 00:23:00,51.7,,0,,0,,0,
2024-08-08 00:23:10,51.6,,0,,0,,0,
2024-08-08 00:23:20,51.6,,0,,0,,0,
2024-08-08 00:23:30,51.6,,0,,0,,0,
2024-08-08 00:23:40,52.0,,0,,0,,0,
2024-08-08 00:23:50,52.0,,0,,0,,0,
2024-08-08 00:24:00,52.0,,0,,0,,0,
2024-08-08 00:24:10,52.5,,0,,0,,0,
2024-08-08 00:24:20,52.5,,0,,0,,0,
2024-08-08 00:24:30,52.5,,0,,0,,0,
2024-08-08 00:24:40,49.1,,0,,0,,0,
2024-08-08 00:24:50,49.1,,0,,0,,0,
2024-08-08 00:25:00,49.1,,0,,0,,0,
2024-08-08 00:25:10,0.267,,0,,0,,0,
2024-08-08 00:25:20,0.267,,0,,0,,0,
2024-08-08 00:25:30,0.267,,0,,0,,0,
2024-08-08 00:25:40,0.191,,0,,0,,0,
2024-08-08 00:25:50,0.191,,0,,0,,0,
2024-08-08 00:26:00,0.191,,0,,0,,0,
2024-08-08 00:26:10,0.0823,,0,,0,,0,
2024-08-08 00:26:20,0.0823,,0,,0,,0,
2024-08-08 00:26:30,0.0823,,0,,0,,0,
2024-08-08 00:26:40,0.0943,,0,,0,,0,
2024-08-08 00:26:50,0.0943,,0,,0,,0,
2024-08-08 00:27:00,0.0943,,0,,0,,0,
2024-08-08 00:27:10,0.222,,0,,0,,0,
2024-08-08 00:27:20,0.222,,0,,0,,0,
2024-08-08 00:27:30,0.222,,0,,0,,0,
2024-08-08 00:27:40,8.75,,0,,0,,0,
2024-08-08 00:27:50,8.75,,0,,0,,0,
2024-08-08 00:28:00,8.75,,0,,0,,0,
2024-08-08 00:28:10,117,,0,,0,,0,
2024-08-08 00:28:20,117,,0,,0,,0,
2024-08-08 00:28:30,117,,0,,0,,0,
2024-08-08 00:28:40,74.7,,0,,0,,0,
2024-08-08 00:28:50,74.7,,0,,0,,0,
2024-08-08 00:29:00,74.7,,0,,0,,0,
2024-08-08 00:29:10,61.9,,0,,0,,0,
2024-08-08 00:29:20,61.9,,0,,0,,0,
2024-08-08 00:29:30,61.9,,0,,0,,0,
2024-08-08 00:29:40,52.1,,0,,0,,0,
2024-08-08 00:29:50,52.1,,0,,0,,0,
2024-08-08 00:30:00,52.1,,0,,0,,0,
2024-08-08 00:30:10,47.2,,0,,0,,0,
2024-08-08 00:30:20,47.2,,0,,0,,0,
2024-08-08 00:30:30,47.2,,0,,0,,0,
2024-08-08 00:30:40,52.4,,0,,0,,0,
2024-08-08 00:30:50,52.4,,0,,0,,0,
2024-08-08 00:31:00,52.4,,0,,0,,0,
2024-08-08 00:31:10,51.8,,0,,0,,0,
2024-08-08 00:31:20,51.8,,0,,0,,0,
2024-08-08 00:31:30,51.8,,0,,0,,0,
2024-08-08 00:31:40,52.2,,0,,0,,0,
2024-08-08 00:31:50,52.2,,0,,0,,0,
2024-08-08 00:32:00,52.2,,0,,0,,0,
2024-08-08 00:32:10,52.0,,0,,0,,0,
2024-08-08 00:32:20,52.0,,0,,0,,0,
2024-08-08 00:32:30,52.0,,0,,0,,0,
2024-08-08 00:32:40,51.9,,0,,0,,0,
2024-08-08 00:32:50,51.9,,0,,0,,0,
2024-08-08 00:33:00,51.9,,0,,0,,0,
2024-08-08 00:33:10,51.9,,0,,0,,0,
2024-08-08 00:33:20,51.9,,0,,0,,0,
2024-08-08 00:33:30,51.9,,0,,0,,0,
2024-08-08 00:33:40,51.9,,0,,0,,0,
2024-08-08 00:33:50,51.9,,0,,0,,0,
2024-08-08 00:34:00,51.9,,0,,0,,0,
2024-08-08 00:34:10,52.1,,0,,0,,0,
2024-08-08 00:34:20,52.1,,0,,0,,0,
2024-08-08 00:34:30,52.1,,0,,0,,0,
2024-08-08 00:34:40,52.1,,0,,0,,0,
2024-08-08 00:34:50,52.1,,0,,0,,0,
2024-08-08 00:35:00,52.1,,0,,0,,0,
2024-08-08 00:35:10,52.2,,0,,0,,0,
2024-08-08 00:35:20,52.2,,0,,0,,0,
2024-08-08 00:35:30,52.2,,0,,0,,0,
2024-08-08 00:35:40,52.0,,0,,0,,0,
2024-08-08 00:35:50,52.0,,0,,0,,0,
2024-08-08 00:36:00,52.0,,0,,0,,0,
2024-08-08 00:36:10,51.9,,0,,0,,0,
2024-08-08 00:36:20,51.9,,0,,0,,0,
2024-08-08 00:36:30,51.9,,0,,0,,0,
2024-08-08 00:36:40,52.2,,0,,0,,0,
2024-08-08 00:36:50,52.2,,0,,0,,0,
2024-08-08 00:37:00,52.2,,0,,0,,0,
2024-08-08 00:37:10,51.9,,0,,0,,0,
2024-08-08 00:37:20,51.9,,0,,0,,0,
2024-08-08 00:37:30,51.9,,0,,0,,0,
2024-08-08 00:37:40,52.1,,0,,0,,0,
2024-08-08 00:37:50,52.1,,0,,0,,0,
2024-08-08 00:38:00,52.1,,0,,0,,0,
2024-08-08 00:38:10,51.9,,0,,0,,0,
2024-08-08 00:38:20,51.9,,0,,0,,0,
2024-08-08 00:38:30,51.9,,0,,0,,0,
2024-08-08 00:38:40,52.2,,0,,0,,0,
2024-08-08 00:38:50,52.2,,0,,0,,0,
2024-08-08 00:39:00,52.2,,0,,0,,0,
2024-08-08 00:39:10,52.6,,0,,0,,0,
2024-08-08 00:39:20,52.6,,0,,0,,0,
2024-08-08 00:39:30,52.6,,0,,0,,0,
2024-08-08 00:39:40,14.4,,0,,0,,0,
2024-08-08 00:39:50,14.4,,0,,0,,0,
2024-08-08 00:40:00,14.4,,0,,0,,0,
2024-08-08 00:40:10,0.116,,0,,0,,0,
2024-08-08 00:40:20,0.116,,0,,0,,0,
2024-08-08 00:40:30,0.116,,0,,0,,0,
2024-08-08 00:40:40,0.156,,0,,0,,0,
2024-08-08 00:40:50,0.156,,0,,0,,0,
2024-08-08 00:41:00,0.156,,0,,0,,0,
2024-08-08 00:41:10,0.0528,,0,,0,,0,
2024-08-08 00:41:20,0.0528,,0,,0,,0,
2024-08-08 00:41:30,0.0528,,0,,0,,0,
2024-08-08 00:41:40,0.163,,0,,0,,0,
2024-08-08 00:41:50,0.163,,0,,0,,0,
2024-08-08 00:42:00,0.163,,0,,0,,0,
2024-08-08 00:42:10,0.134,,0,,0,,0,
2024-08-08 00:42:20,0.134,,0,,0,,0,
2024-08-08 00:42:30,0.134,,0,,0,,0,
2024-08-08 00:42:40,105,,0,,0,,0,
2024-08-08 00:42:50,105,,0,,0,,0,
2024-08-08 00:43:00,105,,0,,0,,0,
2024-08-08 00:43:10,74.5,,0,,0,,0,
2024-08-08 00:43:20,74.5,,0,,0,,0,
2024-08-08 00:43:30,74.5,,0,,0,,0,
2024-08-08 00:43:40,68.0,,0,,0,,0,
2024-08-08 00:43:50,68.0,,0,,0,,0,
2024-08-08 00:44:00,68.0,,0,,0,,0,
2024-08-08 00:44:10,51.8,,0,,0,,0,
2024-08-08 00:44:20,51.8,,0,,0,,0,
2024-08-08 00:44:30,51.8,,0,,0,,0,
2024-08-08 00:44:40,52.4,,0,,0,,0,
2024-08-08 00:44:50,52.4,,0,,0,,0,
2024-08-08 00:45:00,52.4,,0,,0,,0,
